Platform,color,model,posted_date,price,release_date,storage,title,description
번개장터,,아이폰 14 Pro,2026-02-26,500000,2022,256GB,아이폰 14 프로 256기가 풀박 북미판,"아이폰 14프로 256기가 딥퍼플 북미판(카메라무음) 배터리 효율 86% 미국버전 아이폰14 프로 딥 퍼플 256 입니다. 미국버전의 특성 상 카메라 촬영음 없고, 유심슬롯 없이 e심만 등록하여 사용 가능합니다. 상태는 사진 확인해주세요. 데미지 거의 없습니다. 사설 수리 이력 없습니다. 완전 풀박입니다. 서울 노원구 상계동에서 물건 상태 확인하고 직거래 원하며 택배거래도 가능합니다만 중고거래 특성상 반품 불가능합니다."
번개장터,스페이스블랙,아이폰 14 Pro,2026-02-13,500000,2022,128GB,아이폰 14 프로 128기가 스페이스블랙,"기기변경으로 인해서 판매합니다! 외관상 기스 없고, 기능상 하자도 없습니다! 박스도 포함이고, 안에 충전기는 불포함입니다!  배터리성능 78% 입니다!  정상적 공기계로 사용 가능합니다! 초기화 해놓은 상태이고, 바로 사용하시면 됩니당  직거래시 네고 가능합니다!  전자제품이라 교환,환불은 불가능합니다. 거래하실때 궁금한거나, 하자 있는거, 사진이나 다 알려드립니다!"
번개장터,,아이폰 14 Pro,2026-02-19,490000,2022,256GB,아이폰 14프로,"아이폰 14 프로 딥 퍼플 색상  - 아이폰 14 프로 256GB 기스,찍힘 사진 확인해주세요. 액정에는 기스,찍힘 없고 특이사항 없어요. 정품 충전기, 선은 박스안에 있습니다. 충전선 여부도 같이 드릴게요. 박스 구성품은 유심제거기구 제외 전부 보유중입니다. 배터리 효율 79%, 수리 이력 없어요.  - 에어팟 프로 2세대 노캔 등 작동 잘 됩니다. 기스, 찍힘있고 저번에 분실해서 파츠 다른 에어팟 프로2 제품(정품)으로 구매한적있어요. 두 제품 다 8핀이에요.  에어팟까지 구매 시 56에 드립니다. 오늘 까지만 판매하고 사정상 대전 지역 직거래만 해요."
번개장터,,아이폰 14,2026-03-09,485000,2022,256GB,아이폰14 / 256GB / 81% / S급 / 10-32,"모든 제품은 기능 검수 완료된 제품입니다. 실제 제품만 촬영한 사진이니 참고해주세요.  ?상품 정보? ▷ 제품명 : 아이폰14 ▷ 색상 : 스타라이트 ▷ 용량 : 256GB ▷ 구성품 : 기기 단품 ▷ 25% 선택약정가능  ? 제품상태 → S급 / 배터리 81%  ▷ 특S급 : 찍힘, 스크래치 없는 상급 컨디션 / 미세기스 존재할 수 있음 ▷ S급 : 외관상태양호 / 찍힘, 기스 있음 / 무잔상 제품 ▷ A급 : 외관상태양호 / 찍힘, 기스 있음 / 약잔상 제품 ▷ B급 : 생활스크래치, 찍힘, 잔상 있는 제품  ?필독 사항?  ▷ 기능 이상으로 인한 교환 및 환불 기간은 ""7일""입니다. (단순변심 X)      (본인과실은 불가하며, 기기 특성상 접히는 구조인 플립/폴드는      액정이 취약한 편이기 때문에 조심히 사용해 주셔야 합니다.      기능 문제가 아닌 충격이나 사용으로 인해 생긴 문제(액정나감, 꺼짐, 멍등)       로는 교환/반품이 불가한 점 안내드립니다.)"
번개장터,딥퍼플,아이폰 14 Pro,2026-03-15,480000,2022,128GB,아이폰 14프로 128기가 딥퍼플,앞면 생활기스와 옆면 찍힘 있습니다 배터리 성능 86% 모든기능정상입니다!
번개장터,화이트,아이폰 14 Pro,2026-03-17,480000,2022,128GB,아이폰14프로 128기가 화이트,아이폰14프로 입니다 1년정도 사용했습니다 케이스 다 끼고 사용해서 정말 깨끗합니다 카메라 얼굴인식 다 문제 없고요 배터리 효율 85프로 입니다 직거래 가능하신분만 연락주세요
번개장터,스페이스블랙,아이폰 14 Pro,2026-02-11,470000,2022,128GB,아이폰14프로 스페이스블랙 128 급쳐,"아이폰14프로 스페이스블랙 128GB 모델 급하게 판매합니다. 박스에 고이 모셔둔 상태로, 기스 하나 없이 깨끗합니다. 워낙 아껴서 상태는 자부합니다. 별도 문의 없으시면 바로 안전결제 부탁드려요!   직거래 선호합니다 배송비 확인하고 결제 부탁드려요 배터리 75퍼임다"
번개장터,실버,아이폰 14 Pro,2026-02-16,467000,2022,256GB,아이폰 14프로 실버 256기가,"??반품, 환불, 반택 불가?? 아이폰 14프로 실버 256기가 판매합니다 배터리 효율은 85%입니다 액정이 한 번 고장나서 23만원 주고 수리했었는데 정품 액정이 아니라 주사율이 조금 떨어져요 폰 화면 색감이 쨍하고 전면카메라도 살짝 흐릿하게 나와요 그래도 사용하는데 지장 없습니다(정품이랑 가장 유사한 액정으로 한 거예요ㅠㅠ) 하자는 액정 간다고 기구 써서 가장자리 테두리에 찍힘 있고요 나머지 하자는 사진 참고 해주세요 뒷면에는 아예 없습니다 다 눈에 띄는 하자는 아닙니다!! 케이스 끼면 안 보여요 연락주세요!! ((구매하시면 강화유리필름 2개 드립니다))"
번개장터,옐로우,아이폰 14 Pro Max,2026-02-18,465000,2022,128GB,아이폰14플러스 128기가 옐로우 (풀박스),"아이폰14플러스 128기가 옐로우컬러입니다. 바나나+레몬의 오묘한 컬러로 실물깡패 14플러스컬러중 원탑입니다. 보시면 무조건 맘에드시고 영롱그자체 입니다. 출시당시 없었던 컬러로 5개월뒤 스페셜컬러로나온 뉴 컬러입니다  뒷면,앞면(액정) 기스전혀 없는수준이며 항시 케이스와 강화유리필름 부착하였습니다. 판매를위해 새 강화유리로 부착된상태! 케이스는 사용하던 7만원짜리 슈피겐정품 케이스있으며 필요시 드립니다.  구성품은 정품 충전케이블과 박스도같이 드립니다.  테두리부분 약간의 상처있으니 사진참고해주시면되고 전체적으로 매우깨끗하고 컨디션이좋아서 크게 신경이 쓰이지않아요.  무엇보다 제일중요한 배터리성능 무려 91%입니다. 70~80%대 매물은 조금만써도 조루됩니다. 년식이있는 아이폰은 배터리가 진짜 중요하기에 추후 뒷돈 들어갈일도 없어요.  게임은 일체하지않고 차량 카플레이 네비용으로만 사용했기에 무리한사용은 단 1%도 없었다고 생각하시면됩니다. 앱다운로드, 이미지저장조차 한적없습니다.   13프로맥스와 같은성능에 배터리는 더큰용량으로 오래오래 쓰기에 제일 가성비좋은 모델이 현재 14플러스입니다.   문고리가능, 택배가능,  ( 비대면, 우편거래시 중고 특성상 이유불문 환불 안됨 )   3키로까지 5천원추가시 배달가능, 그이상거리 만원입니다. (의정부한정)  ( 직거래외에 물품받고 불량이라고 헛소리하면 물건받아서 부품교체하고 사기치는걸로 간주하겠음, 떳떳하게 정상제품을 항상 판매한다는 증거는 저와 거래한 구매자분들의 후기가 증명해줌 20년째 수천건이상 중고거래하였고 모든 내역 보관중 , 찝찝하면 직거래되니까 만나서 확인후 구매하세요 )"
번개장터,퍼플,아이폰 14 Pro Max,2026-02-25,463000,2022,256GB,아이폰14플러스256기가 퍼플,아이폰14플러스256기가 퍼플 베터리효율 79% 정상해지 선택약정 요금할인 가능기기 수리이력 없으며 기능이상 일절 없고 잔상 및 침수 없습니다. 모든 기능검수 통과 입니다. 유심만 꼽고 바로 사용하시면 됩니다. 전면 액정은 생활기스도 없이 깨끗합니다. 뒤판도 깨끗합니다. 옆프레임 생활기스 조금씩 있으나 케이스 씌우면 커버 됩니다!! 14프로맥스랑 같은 화면 크기 입니다^^ 상태 좋습니다. 얼른 겟 하세요. 고민하면 팔립니다!! 택배비 포함 가격 직거래 시 6프로 할인 해드립니다. 직거래 경북 경주시
번개장터,화이트,아이폰 14 Pro,2026-02-25,459000,2022,128GB,아이폰14프로 128 화이트,아이폰 14프로 화이트 깨끗하고 이상없습니다!! 배터리 77
번개장터,,아이폰 14,2026-02-18,450000,2022,256GB,아이폰14 256GB,"아이폰 14 256GB입니다
케이스랑 필름을 안 두른 날이 단 하루도 없어서 사용감은 거의 없다시피 합니다
동영상 보시면 기기 외관 상태 자세히 확인 가능합니다
내부 기능에도 아무런 하자 없습니다
배터리 성능은 현재 81%입니다

택배는 일반 택배만, 직거래는 천마산역 혹은 평내호평역에서 가능합니다

모든 인증 편하게 요청해주세요
사기면 독초 뜯어먹고 자살함

아이폰을 구매하시면 구성품 그대로인 박스까지! 
+ 바로 부착 가능한 잔여 필름 1개까지!!
+ 심 빼기 좋은 어댑터까지!!!
직거래지역
경기도 남양주시 화도읍
천마산역
카테고리
디지털
>
휴대폰
>
스마트폰
상품태그
#아이폰14
#아이폰"
번개장터,,아이폰 14 Pro,2026-03-05,450000,2022,128GB,아이폰14프로 128기가 91751,"아이폰14프로  -색상: 골드  -용량: 128기가  -3사 통신사 상관없이 사용가능  -유심기변 가능 - 사용하던 유심 넣으면 바로 사용 가능합니다  -25%요금할인가능  -배터리효율 : 84%  -제품상태: 하단부 작은 점  -구성: 단품   미처 확인하지 못한 기기 자체적인 불량이 있는경우 7일이내 교환 및 환불 가능  페이결제 구매확정시 환불이 불가하니 상태확인후 구매확정 해주세요  구매 후 외부충격,침수로 인한 기능이상,단순변심, 배터리,잔상,백화는 교환 및 환불 불가"
번개장터,블루,아이폰 14 Plus,2026-02-21,450000,2022,256GB,아이폰 14 플러스 블루 256기가 배터리효율 83%,"자급제이고 초기화 완료되었습니다  -기능(카메라, 스피커 등) 정상 -배터리 정상 -외관: 사이드, 액정 모두 깨끗하나 7번째사진 보시면 약간의 찍힘 존재, 마지막 사진처럼 카메라 기능에는 전혀 이상 없음 -구성: 기기 단품 -첫 개시: 22년 11월쯤 -안전결제 가능"
번개장터,스페이스블랙,아이폰 14 Pro,2026-02-14,450000,2022,128GB,아이폰 14 Pro 스페이스블랙 128GB,"아이폰 14 Pro 스페이스 블랙 색상 판매합니다  - 박스, 정품 새충전 케이블 포함 - 신진모루 투명케이스 (구매한지 얼마 안되어 변색없습니다) - 신진모루 강화유리 3p - 배터리 성능 72% - 상단 미세한 찍힘 이외에 외관문제없습니다. - 자급제"
번개장터,옐로우,아이폰 14,2026-01-25,450000,2022,256GB,아이폰14 노랑 옐로우 노란 256GB 판매,"구성은 단품이며, 
필요하시면 투명케이스 함께 드릴게요!

용량은 256GB 이며, 배터리 성능은 77프로 입니다.

기기를 깨끗하게 사용하는 사람이라, 사진처럼 
깨끗하게 사용하였고
현재 액정필름 붙어져있습니다! 

꼭 구매하실분만 연락주세요~~

구하기 힘든 노랑색입니다!! 
쨍한게 이뻐서 소장하려다 필요하신분 있으면 팔려구 내놔요!!
직거래지역
-
카테고리
디지털
>
휴대폰
>
스마트폰
상품태그
-"
번개장터,화이트,아이폰 14 Plus,2026-02-16,438000,2022,256GB,(급처) 아이폰 14 플러스 256기가 화이트 색상 판매,"아이폰14플러스 (오늘까지 안 팔리면 업자에게 판매할 예정입니다..!) 아이폰14plus 256기가 화이트 색상 판매합니다  - 배터리 성능은 84%입니다 - 스크래치는 아예 없다고 생각해주시면 되구요 !  기기할인, 약정, 수리이력 모두 없습니다 ! 초기화 깔끔하게 해서 보내드릴 예정입니다 !!  마지막장 사진처럼 모서리 한 부분에 찍힘은 있습니다! 케이스 끼면 안 보입니다??  항상 필름이랑 케이스하고 다녀서 아주아주 깨끗하게 사용한 휴대폰입니다 !  휴대폰을 바꾸게 되어서 판매합니당  예쁘게 사용하실 수 있게 케이스랑 꼼꼼하게 포장해서 배송 보내드리겠습니다 !!????????"
번개장터,블랙,아이폰 14 Pro,2026-03-16,435000,2022,128GB,아이폰14프로 블랙 128G,"아이폰14프로 블랙 128G  안녕하세요 최저가로 정직하게 거래하는 진팔상가입니다!  모든제품 기능검사 철저하게 진행하고있습니다.  최저가로 최상의 제품을 모시겠습니다.   ■기기외관상태  액정같은경우 사진처럼 LCD,찍힘 존재 합니다.  외관프레임 같은경우 사진처럼 찍힘 존재 합니다.  모든 기능 검수 3번 이상한 무결점 제품입니다.  ■배터리성능 75%  ■정상 해지폰으로 3사 통신사 호환가능  ■확정기변 , 선택약정 25% 가능  ■구성품은 단품 입니다.  ■다양한 기기 있습니다 문의주세요  ■오후 5시이전 입금시 당일 발송  ■단순변심에 의한 전액환불 및 반품 교환은 불가합니다"
번개장터,퍼플,아이폰 14 Plus,2026-02-12,430000,2022,128GB,아이폰 14플러스 퍼플 128기가,아이폰 14플러스 퍼플 128기가  - 배터리 성능 : 77% - 항상 케이스&강화유리 사용해서 기스없이 깨끗합니다 - 풀충전&초기화된 상태로 보내드립니다 - 박스포함 (충전케이블X) - 고장/수리 이력 없음 - 정상해지 완료 & 확정기변 가능 (번톡주시면 imei 조회 결과 보내드립니다) - 포장 엄청 꼼꼼하게 해서 보내드리니 파손 걱정 안하셔도 됩니다! - 수수료 포함 43만원입니다
번개장터,딥퍼플,아이폰 14 Pro,2026-02-21,405000,2022,256GB,아이폰 14프로 256GB 딥퍼플 자급제,"아이폰 14프로 256GB 딥퍼플 자급제 판매합니다  후면 액정 파손있지만 사용에 문제되는 부분 일절 없습니다.  디스플레이, 카메라, 충전 등 모든 기능 정상작동  케이스끼우시고 편하게 사용하실분이나  수리하셔서 사용하실분 추천드립니다.  원하시는 부분 사진 요청하시면 촬영해드립니다.  편하게 연락주세요!"
번개장터,"라벤더, 퍼플",아이폰 14,2026-02-15,400000,2022,256GB,(((판매완료))))) 아이폰14 라벤더 퍼플 256GB,"아이폰 14 퍼플 색상 256GB 모델 판매합니다.
사진 상태 그대로이며, 상품 박스도 그대로 있어 박스도 같이 보내드립니다 액정 또는 핸드폰 겉 깨짐 없습니다.

판매 전 핸드폰 깨끗히 소독 및 닦은 후 거래합니다.
구매하시면 미사용(새상품) 핸드폰 케이스 4개 같이 보내드립니다.
직거래지역
-
카테고리
디지털
>
휴대폰
>
스마트폰
상품태그
-"
번개장터,퍼플,아이폰 14,2026-01-30,400000,2022,256GB,무료배송 아이폰14 256GB 퍼플 자급제 판매,"?256GB
?배터리 성능 81%
?뒷면, 액정 깨짐 없음
?모서리 찍힘, 까짐, 기스 있음 (사진 모두 확인해주세요!)
?케이스 끼고 다니면 괜찮아요!
?박스 안에 충전기 선 있습니다!
?무료배송
?카메라 0.5, 1, 3배 모두 멍 현상 없음
?화면 점, 줄, 멍 없음
?수리내역 없음
직거래지역
-
카테고리
디지털
>
휴대폰
>
스마트폰
상품태그
#아이폰14
#256gb"
번개장터,화이트,아이폰 14,2026-02-13,400000,2022,256GB,아이폰 14 256GB 화이트,"배터리 효율 87% 
박스포함 드립니다

자세한건 문의 주세요!! 생활감거의 없고 깨끗하게 사용했습니다 기기변경으로 판매해요!
직거래지역
-
카테고리
디지털
>
휴대폰
>
스마트폰
상품태그
#아이폰
#아이폰14"
번개장터,스페이스 블랙,아이폰 14 Pro,2026-01-12,390000,2022,256GB,애플 아이폰 스페이스 블랙 256,"아이폰 14 Pro 스페이스 블랙 256입니다

- 배터리 성능은 99%입니다
- 모서리 부분에 깨짐이 있습니다 (사진 참고해주세요)

하자는 보이는 액정 외로는 없습니다
배터리는 부산 서면 롯데백화점 앙츠 공식 서비스 센터에서 교체하였으며 갤럭시로 기기 변경하게 되어 판매합니다

( 정상 해지 입니다 )
직거래지역
충청남도 보령시 대천1동
카테고리
디지털
>
휴대폰
>
스마트폰
상품태그
-"
번개장터,스타라이트,아이폰 SE3,2026-01-07,372330,2022,256GB,아이폰se3 256 스타라이트,"아이폰se3 256 스타라이트 판매합니다!
실사용 목적으로 구입해 9월에 사설에서 배터리 교체까지 받았는데 급전이 필요해서 팝니다ㅠㅠ 전체적으로 상태 너무 좋아요!!
효율은 100이라고 나오고 사설 교체했다는거 인지하고 연락부탁드립니당

기스는 사진 참고해 주세요! 화면기스는 각도에 따라 보였다 안 보였다 할 정도로 심하지않습니다!

구성은 핸드폰이랑 사생활보호 필름 몇장, 쓰던 케이스 드립니다

쿨거시 반택포로 보내드려요!
교환, 환불?
직거래지역
-
카테고리
디지털
>
휴대폰
>
스마트폰
상품태그
#아이폰
#아이폰se3
#아이폰se3256"
번개장터,블루,아이폰 14,2026-02-24,370000,2022,256GB,아이폰 14 블루 256GB,"금전 필요해서 저렴하게 내놓습니다. 
블루는 14모델 시그니처컬러 !
배터리 77%랑 외관 찍힘 감안해서 가격 확 낮췄어요.
밑에 찍힌거라 눈에 띄지는 않아요
용량 부족하다고 느끼진 않으실거예요
자급제고 본품박스 같이드려요
번개페이는 수수료때문에 배송비 별도입니다
직거래 환영^^
직거래지역
울산광역시 울주군 범서읍
카테고리
디지털
>
휴대폰
>
스마트폰
상품태그
-"
번개장터,,아이폰 14,2026-03-05,365000,2022,128GB,[판매완료]아이폰 14 128기가 성능 89,"사진상 상태와 동일합니드! 문제없으시면 바로 안전결제 부탁드릴게요!  기능문제, 성능문제, 사설수리이력 전부 없으니   별도 문의없으면 바로 결제부탁드려요!   문의주시고 잠수하시면 차단하겠습니다!"
번개장터,퍼플,아이폰 14,2026-02-20,350000,2022,128GB,아이폰14 퍼플 128GB,"아이폰14 퍼플 색상 128GB 판매합니다  저장공간 128GB / 배터리 79% / 액정 양호 / 모서리 약간의 찍힘, 사용감 / 카메라 양호 / 초기화 완료 / 충전기만 없는 풀박스 / 사설 수리이력 x  반택, 일반택배 모두 가능 꼼꼼하게 포장해서 보내드려요 !"
번개장터,,아이폰 SE3,2026-03-05,320000,2022,256GB,아이폰se3 [256],"아이폰 SE3 256GB 팝니다. 사진에서 보시다시피, 찍힘 살짝 있는거 제외하면 상태 좋습니다. 배터리 효율은 78%입니다. 문의 없으시면 바로 안전결제해주시면 됩니다!  배터리효율70후반  외관은 앞뒤 S급 옆에 찍힘 아주 약간 있습니다. 케이스 끼우시면새상품급외관입니다. 상태감안하여 올립니다.  입끔시 310,000 (수수료값빼드려요) 합리적인선에서 가격제안받아요 찜만하지마시구 가격제안해주셔도좋아요!"
번개장터,,아이폰 14 Pro,2026-02-19,300000,2022,128GB,아이폰 14 프로 128GB (부품용),"아이폰 14 프로 128GB 블랙 판매합니다(박스x) 배터리 성능은 76퍼고 초기화 완료했습니다 현재 터치 및 스피커, 전/후면 카메라 기능 작동은 잘 되나 액정 파손으로 인해 초록색 줄이 생겼고 뒷면 백글라스까지 파손되어서 부품용으로 쓰시는 게 좋을 것 같습니다 침수 및 부품 교체한 적 없습니다 구매하시면 다음날 바로 배송해드려요  편하게 연락주세요?? (ㅇㅊ 시 25) 교환 및 환불 x"
번개장터,,아이폰 14 Pro,2026-02-25,290000,2022,128GB,아이폰 14프로 부품용,액정에 줄이 생긴 아이폰14프로입니다. (128기가) 화면 터치같은건 잘 되고 줄이 생긴거라 수리하실분이나 부품용으로 쓰실분이 가져가셔야할거같아요.  카메라도 하나가 깨져서 특정 줌을하면 뿌옇게 나옵니다  문의사항은 채팅주세요! 마지막 가격 하향입니다
번개장터,,아이폰 14 Pro,2026-02-26,290000,2022,128GB,아이폰 14pro 125기가,아이폰14프로 128기가 스페이스 블랙 색상입니다.  떨어뜨려서 전면카메라 됐다가 안됐다가 하고 후레쉬와 후면카메라 안됩니다… 수리해서 쓰실분 가져가시길 바랍니다!  외관은 전체적으로 깔끔하고 생활기스 한군데 있습니다! 사진 보시고 편하게 연락주세요! 택배비 포함이고 네고 가능합니더 편하게 문의주세요  중고품 특성상 구매후 환불 불가입니다
번개장터,스타라이트,아이폰 SE3,2026-03-04,266200,2022,128GB,아이폰 SE3 스타라이트 128기가 배터리100퍼,아이폰 SE3 스타라이트 색상입니다 배터리 성능 100퍼 최대치))  지문인식잘되고 카메라 문제없습니다 사진 보시다시피 기스 없이 깔끔합니당 추가 문의 없으시면 안전결제 바로 부탁드려용
번개장터,화이트,아이폰 14,2026-02-19,260000,2022,128GB,아이폰14 화이트 128 대전,아이폰14 128 화이트 마지막 사진 카메라 렌즈 하나가 깨졌어요 카메라는 정상 작동합니다 그 외 모든 기능 정상작동 하고  하자 1도 업서요 외관 사진 상세히 올렸으니 불필요한 질문X 최저로 급처가로 올렸어요! 액정 미세 실기스는 있으나 하자없고 전체적으로 매우 깔끔합니다! 수리리력 X 대전 대덕구 송촌동 직거래만 합니다! 택배거래는 직접 이체만 가능합니다! 만나서 꼼꼼히 확인후 가져가시는게 제일 깔끔할거 같습니다!
번개장터,화이트,아이폰 14,2026-03-14,250000,2022,256GB,아이폰 14 일반 화이트 256 !설명 참조!,"제발제발 설명 먼저 보시고 연락 주세요   기종: 아이폰 14 일반 화이트 265 배터리:80% 상태: 연락주시면 자세한 영상 드릴겁니다. 일단 액정이 나갔다고 보시면 됩니다 저렇게 멀쩡한 화면으로도 변하고, 화면 껏다 키면 액정 나간 상태도 됩니다. 멀쩡한 화면으로 안끄고 쓰시면 그냥 멀쩡한 폰이긴  합니다.   액정: 사생활 기스 약간 카메라:정상 마이크:정상 페이스 아이디:정상 파손및,고장: 없음  상태 잘 보시고 연락주세요.   덤으로 케이스랑 사생활 필름 7개 드릴게요 ㅎㅎ  환불 x 교환x  반택: 무료 직거래: 화곡6동 강남교회 앞"
번개장터,,아이폰 SE3,2026-02-08,230000,2022,128GB,(풀박)아이폰se3 128GB,"-상태:s급 -아이폰se3 128GB 미드나잇색상입니다. -배터리성능 83% -풀박스이며 깨끗하게 사용하여 생활기스,긁힘,찍힘 없으며 모든 기능 정상작동합니다.(=수리이력없음) -액정필름은 땐 상태이고 원하시는 분들은 도트케이스도 함께 드립니다."
번개장터,,아이폰 SE3,2026-02-18,220000,2022,128GB,아이폰 se3 128기가 배터리 100 상태 짱 좋음!!!,잔기스 조금 있지만 눈에 보일 정도는 아닙니다. 배터리는 교체 했어요 택배비 별도 추가 문의 있으면 연락주세요
번개장터,미드나이트,아이폰 SE3,2026-02-23,220000,2022,128GB,아이폰se3 미드나이트 128gb 배터리85%,"아이폰 SE3 미드나이트 128GB 정상해지, 배터리 성능 85% 기스 일체 없음 외관 S급 대구 직거래 가능"
번개장터,스타라이트,아이폰 SE3,2026-02-04,220000,2022,128GB,아이폰se3 스타라이트 128기가 (배터리효율 84%),"전체적으로 미세한 생활기스 있으나  사진처럼 외관 양호합니다  액정유리에 방탄보호필름 붙어있고 화면에 녹테나 백화없이 맑고 밝습니다 밧데리효율 84%입니다  기기와 케이블, 투명젤리케이스, 강화보호필름 함께 드립니다  도림천역 직거래 또는 택배 무료배송 도착후 3일간 무상 보증해드립니다   b6131"
번개장터,스타라이트,아이폰 SE3,2026-01-24,212760,2022,256GB,아이폰 se3 스타라이트 256기가 판매합니다!,"아이폰 se3 스타라이트 256기가 판매합니다!
휴대폰을 바꾸게 되어 팔아요:)
**카메라에 멍 있습니다!**
**화면도 확인해주세요!**
배터리 성능 81% 입니다!
박스 x
상태는 사진 확인해주세요!
사진 외에는 다 멀쩡합니다

편하게 연락주세요??
직거래지역
-
카테고리
디지털
>
휴대폰
>
스마트폰
상품태그
#아이폰
#홈버튼
#Se3"
번개장터,,아이폰 SE3,2026-03-16,210000,2022,128GB,아이폰SE3 128기가 찍힘1  깨끗 A급,아이폰se3 128기가 찍힘 한군데 있구요 외에 화면이랑 테두리 후면 유리 상처없이 깨끗합니다  기기 단품에 케이스 끼워져있습니다 빅쏘 슬림 하드케이스  연락 편하게 주세요
번개장터,화이트,아이폰 SE3,2026-03-02,210000,2022,256GB,아이폰 se3 화이트 256g,"<찔러보기 네고 연락 차단>

[{아이폰 se3 화이트 256g 입니다}]

@배터리성능 93%
액정 사설 수리이력있습니다 
나머지 기능 잘 작동합니다
핸드폰 전체적인 상태는 사진참고해주세요
직거래지역
-
카테고리
디지털
>
휴대폰
>
스마트폰
상품태그
-"
번개장터,화이트,아이폰 SE3,2026-02-11,180000,2022,128GB,아이폰 se3 화이트 128GB(급처),이체시 배송포함 173000  상자O 화이트 128GB 76% 오른쪽 하단 외 눈에 띄는 손상은 없습니다
번개장터,,아이폰 SE3,2026-02-24,175000,2022,128GB,아이폰 se3 128gb product red,"아이폰 se2 레드 128기가 입니다 10월에 사서 2월 17일까지 썼고 쓰는 도중에 상단부 테두리에 도장이 조금 까졌는데 쓰다보시면 별로 눈에 안띄입니다 배터리 성능 100% 입니다 안전한 거래는 100퍼센트 보장합니다! 아이폰 박스랑 같이 보내드립니다. 직거래, 택배 거래는 언제든 가능합니다 장소협의 가능합니다 문의 주세요"
번개장터,,아이폰 SE3,2026-02-21,165000,2022,128GB,아이폰SE3 128GB(#362),??? 상품명: 아이폰SE3 (#362) ?? 색상: 레드 ?? 용량: 128GB ?? 제조년월 2022.03.04 ?? 배터리 성능 76%  ?? 유심인식 ?? 도난이력 ?        -> 선택약정 25% 할인 가능한 단말기 ?? 전체적인 상태 A-급 ?? 정품재생액정교체 이외 교체없음        뒷면 유리 칼기스       외적인 하자는 사진에 모두 있습니다. ?? 모든 휴대폰의 수리내역을 확인할 수 있는         프로그램으로 수리내역을 무상으로 제공합니다. ?? 아이폰SE3 본체+ 투명케이스       강화유리필름기본부착 ?? 정품 C to 라이트닝(8핀) 케이블 +2만원 ?? 택배거래시 안전하게 포장되어 발송됩니다.       Cu 반값택배 +3000 / 일반택배 +5000       직거래 가능    ???? 거래이후에 환불은 불가합니다.
번개장터,스타라이트,아이폰 SE3,2026-01-21,160000,2022,64GB,아이폰 se3 스타라이트 64G,"아이폰 SE3 스타라이트 색상 64기가 팝니다. 
기스 없이 깔끔하게 사용했습니다!
se3 정품 박스도 같이 포장해서 드려영

64G 
??배터리성능: 85%

??홈버튼 기스와 우측하단 찍힘 빼고는 정상입니다!! 
사용하시는데 문제 없을거에요!!

??초기화 다 해서 드립니다!


!!!거래하시고 깔끔히 포장해서 바로 보내드려요!!!
직거래지역
-
카테고리
디지털
>
휴대폰
>
스마트폰
상품태그
-"
번개장터,,아이폰 SE3,2026-02-21,150000,2022,64GB,아이폰 SE3 64G 박스 있음,"아이폰 SE3 화이트 모델 판매합니다

- 배터리 성능은 74%입니다
- 박스 포함입니다
- 모서리 부분에 찍힘이 있습니다(사진 참고해주세요)

A13 칩셋을 탑재하여 빠른 속도와 향상된 배터리 효율을 경험할 수 있습니다
직거래지역
-
카테고리
디지털
>
휴대폰
>
스마트폰
상품태그
-"
번개장터,스타라이트,아이폰 SE3,2026-01-22,150000,2022,128GB,아이폰 SE3 스타라이트 128GB,아이폰 SE3 스타라이트 색상 128GB 모델입니다  - 박스 포함(케이블 X) - 배터리 성능 최대치 76%  휴대폰 모서리 부분에 찍힘이 있습니다(사진 참고) 마지막 사진 보면 좌측 하단 베젤 부분에 유리가 살짝 파인 부분이 있는데 스크린 부분은 아니지만 민감하신 분들은 신중한 선택 부탁드립니다
번개장터,화이트,아이폰 SE3,2026-02-14,150000,2022,512GB,아이폰 SE3 화이트(급처!!!),"번톡먼저주세요ㅠㅠ 급전 필요해서 올립니다ㅠㅠ(배터리성능 79%) 최신 업데이트가 다 돼있는 상태고 사진용으로 쓰기 좋음 모서리 찍힘 좀 있어요ㅠㅠ19년도 구입 입니다!!  본체랑 c핀+8핀 충전기(정품)드려요!!! ?????????? (박스,케이스,이어폰X)"
번개장터,화이트,아이폰 SE3,2026-03-01,150000,2022,128GB,아이폰se3 128g 화이트,아이폰 SE3 화이트 색상 판매합니다  액정에 생활 스크래치 약간 있습니다 사진 참고해주세요) 기기는 아무 이상 없습니다!  박스 포함입니다  배터리 성능 최대치는 77%입니다 편하게 연락주세요!!
